,split,audio_path,player,Q,A
422,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STILL_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
423,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STILL_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
424,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_LEG_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
425,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_LEG_1/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
426,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_LEG_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
427,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_LEG_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
428,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
429,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
430,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
431,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
432,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_EXAG_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
433,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_EXAG_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
434,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_EXAG_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
435,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_EXAG_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
436,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_STILL_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
437,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_STILL_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
438,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_STILL_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
439,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_STILL_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
440,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STAC_1/audio.wav,pianist01,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
441,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STAC_1/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger staccato.
442,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STAC_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
443,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STAC_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
444,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_NORMAL_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
445,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_NORMAL_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
446,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_NORMAL_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
447,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_NORMAL_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
448,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STILL_2/audio.wav,pianist01,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
449,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STILL_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
450,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STILL_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
451,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STILL_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
452,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STAC_3/audio.wav,pianist01,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
453,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STAC_3/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger staccato.
454,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STAC_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
455,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STAC_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
456,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_LEG_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
457,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_LEG_2/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
458,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_LEG_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
459,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_LEG_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
460,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STAC_2/audio.wav,pianist01,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
461,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STAC_2/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger staccato.
462,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STAC_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
463,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STAC_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
464,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_NORMAL_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
465,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_NORMAL_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
466,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_NORMAL_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
467,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_NORMAL_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
468,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_4/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
469,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_4/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
470,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_4/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
471,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_4/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
472,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_NORMAL_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
473,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_NORMAL_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
474,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_NORMAL_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
475,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_NORMAL_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
476,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STAC_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
477,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STAC_1/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger staccato.
478,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STAC_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
479,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STAC_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
480,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_LEG_3/audio.wav,pianist01,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
481,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_LEG_3/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
482,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_LEG_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
483,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_LEG_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
484,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
485,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
486,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
487,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
488,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_EXAG_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
489,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_EXAG_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
490,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_EXAG_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
491,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_EXAG_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
492,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STILL_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
493,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STILL_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
494,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STILL_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
495,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STILL_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
496,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_LEG_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
497,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_LEG_3/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
498,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_LEG_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
499,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_LEG_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
500,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
501,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
502,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
503,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
504,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_LEG_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
505,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_LEG_1/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
506,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_LEG_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
507,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_LEG_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
508,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_EXAG_3/audio.wav,pianist01,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
509,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_EXAG_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
510,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_EXAG_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
511,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_EXAG_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
512,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_NORMAL_4/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
513,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_NORMAL_4/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
514,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_NORMAL_4/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
515,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_NORMAL_4/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
516,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STILL_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
517,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STILL_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
518,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STILL_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
519,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STILL_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
520,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_LEG_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
521,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_LEG_1/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
522,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_LEG_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
523,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_LEG_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
524,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_STILL_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
525,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_STILL_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
526,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_STILL_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
527,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_STILL_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
528,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_NORMAL_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
529,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_NORMAL_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
530,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_NORMAL_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
531,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_NORMAL_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
532,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STAC_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
533,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STAC_2/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger staccato.
534,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STAC_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
535,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STAC_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
536,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_EXAG_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
537,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_EXAG_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
538,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_EXAG_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
539,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_EXAG_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
540,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_LEG_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
541,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_LEG_1/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
542,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_LEG_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
543,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_LEG_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
